template_type,template_id,flesch_score,word_count,success,rendered_output
causality,caus_next_1,57.9224561403509,19,True,"X-rays discovered by Röntgen in 1895. Next, Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_micro_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. So Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_3,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_next_1,57.9224561403509,19,True,"X-rays discovered by Röntgen in 1895. Next, Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_micro_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_1,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. So Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_bare_3,57.9224561403509,19,True,X-rays discovered by Röntgen in 1895. Then Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895.
causality,caus_next_1,57.9224561403509,19,True,"X-rays discovered by Röntgen in 1895. Next, Medical imaging revolutionized diagnosis. Key facts: X-rays discovered by Röntgen in 1895."
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_step_1,57.940000000000026,20,True,Step 1: First computers built. Step 2: Programming languages developed. Step 3: Personal computers emerged. Key facts: First computers built.
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_step_1,57.940000000000026,20,True,Step 1: First computers built. Step 2: Programming languages developed. Step 3: Personal computers emerged. Key facts: First computers built.
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_step_1,57.940000000000026,20,True,Step 1: First computers built. Step 2: Programming languages developed. Step 3: Personal computers emerged. Key facts: First computers built.
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_step_1,57.940000000000026,20,True,Step 1: First computers built. Step 2: Programming languages developed. Step 3: Personal computers emerged. Key facts: First computers built.
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_step_1,57.940000000000026,20,True,Step 1: First computers built. Step 2: Programming languages developed. Step 3: Personal computers emerged. Key facts: First computers built.
sequences,seq_with_1,57.940000000000026,20,True,It went like this: Civil War started. Then Battle of Gettysburg. And then Emancipation Proclamation. Key facts: Civil War started.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
sequences,seq_one_1,58.203602941176484,17,True,One: Ancient Egypt thrived. Two: Roman Empire rose. Three: Middle Ages began. Key facts: Ancient Egypt thrived.
overlaps,ov_micro_2,58.2225,15,True,Both: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_both_1,58.2225,15,True,Modernism in art and Cubism and Surrealism and Expressionism both. Key facts: Modernism in art.
overlaps,ov_all_1,58.2225,15,True,All: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_now_1,58.2225,15,True,Now: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_this_1,58.2225,15,True,This: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_micro_2,58.2225,15,True,Both: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_both_1,58.2225,15,True,Modernism in art and Cubism and Surrealism and Expressionism both. Key facts: Modernism in art.
overlaps,ov_all_1,58.2225,15,True,All: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_now_1,58.2225,15,True,Now: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_this_1,58.2225,15,True,This: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_micro_2,58.2225,15,True,Both: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_both_1,58.2225,15,True,Modernism in art and Cubism and Surrealism and Expressionism both. Key facts: Modernism in art.
overlaps,ov_all_1,58.2225,15,True,All: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_now_1,58.2225,15,True,Now: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_this_1,58.2225,15,True,This: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_micro_2,58.2225,15,True,Both: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_both_1,58.2225,15,True,Modernism in art and Cubism and Surrealism and Expressionism both. Key facts: Modernism in art.
overlaps,ov_all_1,58.2225,15,True,All: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_now_1,58.2225,15,True,Now: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
overlaps,ov_this_1,58.2225,15,True,This: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in art.
point_in_time,pit_emph_3,58.25392857142859,7,True,formulated gravity law. This happened on 1687.
point_in_time,pit_emph_3,58.25392857142859,7,True,formulated gravity law. This happened on 1687.
point_in_time,pit_emph_3,58.25392857142859,7,True,formulated gravity law. This happened on 1687.
causality,caus_micro_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. So Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_3,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_next_1,58.73000000000002,21,True,"Treaty of Versailles imposed on Germany. Next, Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_due_1,58.73000000000002,21,True,Labor movements and unions emerged. This was due to Workers treated poorly in factories. Key facts: Workers treated poorly in factories.
causality,caus_micro_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. So Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_3,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_next_1,58.73000000000002,21,True,"Treaty of Versailles imposed on Germany. Next, Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_due_1,58.73000000000002,21,True,Labor movements and unions emerged. This was due to Workers treated poorly in factories. Key facts: Workers treated poorly in factories.
causality,caus_micro_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. So Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_3,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_next_1,58.73000000000002,21,True,"Treaty of Versailles imposed on Germany. Next, Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
causality,caus_due_1,58.73000000000002,21,True,Labor movements and unions emerged. This was due to Workers treated poorly in factories. Key facts: Workers treated poorly in factories.
causality,caus_micro_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_1,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. So Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_bare_3,58.73000000000002,21,True,Treaty of Versailles imposed on Germany. Then Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany.
causality,caus_next_1,58.73000000000002,21,True,"Treaty of Versailles imposed on Germany. Next, Nazi Party rise fueled by resentment. Key facts: Treaty of Versailles imposed on Germany."
overlaps,ov_list_1,58.8663235294118,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity - all 1920-1929. Key facts: Roaring Twenties.
overlaps,ov_par_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism side by side. Key facts: Modernism in art.
overlaps,ov_go_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism go as one. Key facts: Modernism in art.
overlaps,ov_join_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism all at once. Key facts: Modernism in art.
overlaps,ov_list_1,58.8663235294118,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity - all 1920-1929. Key facts: Roaring Twenties.
overlaps,ov_par_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism side by side. Key facts: Modernism in art.
overlaps,ov_go_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism go as one. Key facts: Modernism in art.
overlaps,ov_join_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism all at once. Key facts: Modernism in art.
overlaps,ov_list_1,58.8663235294118,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity - all 1920-1929. Key facts: Roaring Twenties.
overlaps,ov_par_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism side by side. Key facts: Modernism in art.
overlaps,ov_go_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism go as one. Key facts: Modernism in art.
overlaps,ov_join_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism all at once. Key facts: Modernism in art.
overlaps,ov_list_1,58.8663235294118,17,True,Roaring Twenties and Jazz Age and Prohibition and Economic prosperity - all 1920-1929. Key facts: Roaring Twenties.
overlaps,ov_par_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism side by side. Key facts: Modernism in art.
overlaps,ov_go_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism go as one. Key facts: Modernism in art.
overlaps,ov_join_1,58.8663235294118,17,True,Modernism in art and Cubism and Surrealism and Expressionism all at once. Key facts: Modernism in art.
